,TM,address_city,address_gu,sub_address,STN,ta_max,ta_min,ta_max_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
3713,20240712,부산광역시,부산진구,전포동,938,31.3,21.0,10.3,57.0,95.8,3.2,5.5,0.0,1
3714,20240712,부산광역시,북구,구포동,941,31.6,21.3,10.3,55.5,95.6,3.7,6.3,0.0,1
3715,20240712,부산광역시,북구,금곡동,941,31.6,21.3,10.3,55.5,95.6,3.7,6.3,0.0,1
3716,20240712,부산광역시,북구,화명동,941,31.6,21.3,10.3,55.5,95.6,3.7,6.3,0.0,2
3717,20240712,부산광역시,사상구,감전동,904,30.6,21.5,9.1,58.4,98.4,5.9,9.2,0.0,2
3718,20240712,부산광역시,사상구,덕포동,904,30.6,21.5,9.1,58.4,98.4,5.9,9.2,0.0,1
3719,20240712,부산광역시,사상구,모라동,904,30.6,21.5,9.1,58.4,98.4,5.9,9.2,0.0,1
3720,20240712,부산광역시,사상구,삼락동,904,30.6,21.5,9.1,58.4,98.4,5.9,9.2,0.0,2
3721,20240712,부산광역시,사상구,주례동,938,31.3,21.0,10.3,57.0,95.8,3.2,5.5,0.0,1
3722,20240712,부산광역시,사하구,괴정동,950,29.1,21.3,7.8,65.8,96.4,4.6,6.0,0.0,1
3723,20240712,부산광역시,사하구,구평동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,1
3724,20240712,부산광역시,사하구,다대동,950,29.1,21.3,7.8,65.8,96.4,4.6,6.0,0.0,1
3725,20240712,부산광역시,사하구,장림동,950,29.1,21.3,7.8,65.8,96.4,4.6,6.0,0.0,1
3726,20240712,부산광역시,사하구,하단동,950,29.1,21.3,7.8,65.8,96.4,4.6,6.0,0.0,1
3727,20240712,부산광역시,서구,서대신동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,1
3728,20240712,부산광역시,서구,암남동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,1
3729,20240712,부산광역시,수영구,광안동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,1
3730,20240712,부산광역시,수영구,남천동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,2
3731,20240712,부산광역시,수영구,망미동,940,31.0,21.2,9.8,54.5,96.2,3.0,5.4,0.0,2
3732,20240712,부산광역시,수영구,민락동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,1
3733,20240712,부산광역시,연제구,연산동,940,31.0,21.2,9.8,54.5,96.2,3.0,5.4,0.0,3
3734,20240712,부산광역시,영도구,봉래동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,1
3735,20240712,부산광역시,영도구,영선동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,2
3736,20240712,부산광역시,영도구,청학동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,1
3737,20240712,부산광역시,중구,부평동,159,29.8,20.8,9.0,62.1,97.1,7.1,8.8,0.0,1
3738,20240712,부산광역시,해운대구,반송동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,2
3739,20240712,부산광역시,해운대구,반여동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,1
3740,20240712,부산광역시,해운대구,우동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,1
3741,20240712,부산광역시,해운대구,재송동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,1
3742,20240712,부산광역시,해운대구,좌동,937,31.7,20.3,11.4,59.9,99.7,2.7,4.4,0.0,1
3743,20240713,부산광역시,강서구,대저2동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3744,20240713,부산광역시,강서구,명지동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3745,20240713,부산광역시,강서구,송정동,937,29.0,20.1,8.9,64.0,99.3,2.4,3.9,0.0,2
3746,20240713,부산광역시,강서구,식만동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3747,20240713,부산광역시,강서구,지사동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3748,20240713,부산광역시,금정구,남산동,939,28.8,19.5,9.3,55.2,88.5,3.3,5.0,0.5,1
3749,20240713,부산광역시,금정구,노포동,939,28.8,19.5,9.3,55.2,88.5,3.3,5.0,0.5,1
3750,20240713,부산광역시,금정구,부곡동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,2
3751,20240713,부산광역시,금정구,서동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,1
3752,20240713,부산광역시,금정구,오륜동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,1
3753,20240713,부산광역시,금정구,장전동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,1
3754,20240713,부산광역시,금정구,청룡동,939,28.8,19.5,9.3,55.2,88.5,3.3,5.0,0.5,2
3755,20240713,부산광역시,기장군,기장읍,923,26.4,18.9,7.5,77.7,99.2,2.1,4.1,0.5,1
3756,20240713,부산광역시,기장군,일광읍,923,26.4,18.9,7.5,77.7,99.2,2.1,4.1,0.5,1
3757,20240713,부산광역시,기장군,장안읍,923,26.4,18.9,7.5,77.7,99.2,2.1,4.1,0.5,1
3758,20240713,부산광역시,기장군,정관읍,923,26.4,18.9,7.5,77.7,99.2,2.1,4.1,0.5,2
3759,20240713,부산광역시,기장군,철마면,939,28.8,19.5,9.3,55.2,88.5,3.3,5.0,0.5,1
3760,20240713,부산광역시,남구,대연동,942,27.7,20.9,6.8,68.1,96.0,3.1,5.6,0.0,1
3761,20240713,부산광역시,남구,문현동,942,27.7,20.9,6.8,68.1,96.0,3.1,5.6,0.0,2
3762,20240713,부산광역시,동구,초량동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3763,20240713,부산광역시,동래구,온천동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,1
3764,20240713,부산광역시,부산진구,가야동,938,28.8,20.3,8.5,61.6,93.8,3.3,5.1,0.0,1
3765,20240713,부산광역시,부산진구,부암동,938,28.8,20.3,8.5,61.6,93.8,3.3,5.1,0.0,1
3766,20240713,부산광역시,부산진구,부전동,938,28.8,20.3,8.5,61.6,93.8,3.3,5.1,0.0,1
3767,20240713,부산광역시,부산진구,전포동,938,28.8,20.3,8.5,61.6,93.8,3.3,5.1,0.0,1
3768,20240713,부산광역시,부산진구,초읍동,941,28.8,21.2,7.6,62.9,94.7,2.9,6.1,0.0,1
3769,20240713,부산광역시,북구,구포동,941,28.8,21.2,7.6,62.9,94.7,2.9,6.1,0.0,1
3770,20240713,부산광역시,북구,화명동,941,28.8,21.2,7.6,62.9,94.7,2.9,6.1,0.0,1
3771,20240713,부산광역시,사상구,감전동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3772,20240713,부산광역시,사상구,덕포동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3773,20240713,부산광역시,사상구,엄궁동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3774,20240713,부산광역시,사상구,학장동,904,28.4,21.4,7.0,66.6,97.5,4.5,6.7,0.0,1
3775,20240713,부산광역시,사하구,괴정동,950,28.7,21.2,7.5,64.7,93.3,5.7,8.7,0.5,1
3776,20240713,부산광역시,사하구,다대동,950,28.7,21.2,7.5,64.7,93.3,5.7,8.7,0.5,2
3777,20240713,부산광역시,사하구,장림동,950,28.7,21.2,7.5,64.7,93.3,5.7,8.7,0.5,1
3778,20240713,부산광역시,사하구,하단동,950,28.7,21.2,7.5,64.7,93.3,5.7,8.7,0.5,2
3779,20240713,부산광역시,서구,남부민동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3780,20240713,부산광역시,수영구,광안동,937,29.0,20.1,8.9,64.0,99.3,2.4,3.9,0.0,1
3781,20240713,부산광역시,수영구,민락동,937,29.0,20.1,8.9,64.0,99.3,2.4,3.9,0.0,2
3782,20240713,부산광역시,연제구,거제동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,2
3783,20240713,부산광역시,연제구,연산동,940,27.9,21.1,6.8,61.3,94.0,1.8,4.2,0.0,2
3784,20240713,부산광역시,영도구,남항동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3785,20240713,부산광역시,영도구,동삼동,910,27.8,20.8,7.0,71.9,98.8,3.5,5.3,1.0,1
3786,20240713,부산광역시,영도구,신선동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3787,20240713,부산광역시,영도구,청학동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3788,20240713,부산광역시,중구,남포동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3789,20240713,부산광역시,중구,부평동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3790,20240713,부산광역시,중구,중앙동,159,27.9,21.8,6.1,66.1,89.8,3.8,5.3,0.5,1
3791,20240713,부산광역시,해운대구,우동,937,29.0,20.1,8.9,64.0,99.3,2.4,3.9,0.0,1
3792,20240713,부산광역시,해운대구,재송동,937,29.0,20.1,8.9,64.0,99.3,2.4,3.9,0.0,1
3793,20240713,부산광역시,해운대구,중동,937,29.0,20.1,8.9,64.0,99.3,2.4,3.9,0.0,2
3794,20240714,부산광역시,강서구,명지동,904,25.8,22.6,3.2,76.5,98.3,4.0,6.0,53.5,1
3795,20240714,부산광역시,강서구,지사동,904,25.8,22.6,3.2,76.5,98.3,4.0,6.0,53.5,1
3796,20240714,부산광역시,금정구,구서동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3797,20240714,부산광역시,금정구,노포동,939,25.3,22.0,3.3,76.6,90.0,2.4,4.9,49.5,1
3798,20240714,부산광역시,금정구,부곡동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3799,20240714,부산광역시,금정구,선동,939,25.3,22.0,3.3,76.6,90.0,2.4,4.9,49.5,1
3800,20240714,부산광역시,금정구,장전동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3801,20240714,부산광역시,기장군,기장읍,923,24.5,20.5,4.0,90.9,100.0,2.7,5.6,43.0,2
3802,20240714,부산광역시,기장군,장안읍,923,24.5,20.5,4.0,90.9,100.0,2.7,5.6,43.0,1
3803,20240714,부산광역시,기장군,정관읍,923,24.5,20.5,4.0,90.9,100.0,2.7,5.6,43.0,1
3804,20240714,부산광역시,남구,대연동,942,24.2,21.4,2.8,82.5,98.9,4.0,7.1,55.5,2
3805,20240714,부산광역시,남구,문현동,942,24.2,21.4,2.8,82.5,98.9,4.0,7.1,55.5,2
3806,20240714,부산광역시,남구,용호동,942,24.2,21.4,2.8,82.5,98.9,4.0,7.1,55.5,1
3807,20240714,부산광역시,남구,우암동,942,24.2,21.4,2.8,82.5,98.9,4.0,7.1,55.5,1
3808,20240714,부산광역시,동래구,명륜동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3809,20240714,부산광역시,동래구,수안동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3810,20240714,부산광역시,동래구,안락동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3811,20240714,부산광역시,동래구,온천동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3812,20240714,부산광역시,동래구,칠산동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3813,20240714,부산광역시,부산진구,개금동,938,24.9,21.8,3.1,81.6,96.7,3.0,5.0,52.5,1
3814,20240714,부산광역시,부산진구,당감동,938,24.9,21.8,3.1,81.6,96.7,3.0,5.0,52.5,1
3815,20240714,부산광역시,부산진구,부암동,938,24.9,21.8,3.1,81.6,96.7,3.0,5.0,52.5,1
3816,20240714,부산광역시,부산진구,부전동,938,24.9,21.8,3.1,81.6,96.7,3.0,5.0,52.5,3
3817,20240714,부산광역시,부산진구,전포동,938,24.9,21.8,3.1,81.6,96.7,3.0,5.0,52.5,1
3818,20240714,부산광역시,부산진구,초읍동,941,26.1,22.5,3.6,75.4,95.2,3.7,6.8,48.5,1
3819,20240714,부산광역시,북구,구포동,941,26.1,22.5,3.6,75.4,95.2,3.7,6.8,48.5,1
3820,20240714,부산광역시,북구,금곡동,941,26.1,22.5,3.6,75.4,95.2,3.7,6.8,48.5,1
3821,20240714,부산광역시,북구,덕천동,941,26.1,22.5,3.6,75.4,95.2,3.7,6.8,48.5,1
3822,20240714,부산광역시,북구,만덕동,941,26.1,22.5,3.6,75.4,95.2,3.7,6.8,48.5,1
3823,20240714,부산광역시,북구,화명동,941,26.1,22.5,3.6,75.4,95.2,3.7,6.8,48.5,1
3824,20240714,부산광역시,사상구,주례동,938,24.9,21.8,3.1,81.6,96.7,3.0,5.0,52.5,1
3825,20240714,부산광역시,사상구,학장동,904,25.8,22.6,3.2,76.5,98.3,4.0,6.0,53.5,1
3826,20240714,부산광역시,사하구,다대동,950,24.3,21.7,2.6,86.4,96.8,7.8,13.5,56.5,1
3827,20240714,부산광역시,사하구,신평동,950,24.3,21.7,2.6,86.4,96.8,7.8,13.5,56.5,1
3828,20240714,부산광역시,사하구,장림동,950,24.3,21.7,2.6,86.4,96.8,7.8,13.5,56.5,1
3829,20240714,부산광역시,사하구,하단동,950,24.3,21.7,2.6,86.4,96.8,7.8,13.5,56.5,1
3830,20240714,부산광역시,서구,동대신동,159,24.4,21.9,2.5,82.6,96.7,5.0,8.2,54.9,1
3831,20240714,부산광역시,서구,아미동,159,24.4,21.9,2.5,82.6,96.7,5.0,8.2,54.9,1
3832,20240714,부산광역시,서구,충무동,159,24.4,21.9,2.5,82.6,96.7,5.0,8.2,54.9,1
3833,20240714,부산광역시,수영구,광안동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,1
3834,20240714,부산광역시,수영구,남천동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,1
3835,20240714,부산광역시,수영구,망미동,940,25.2,21.7,3.5,82.4,97.3,2.1,5.5,46.0,1
3836,20240714,부산광역시,영도구,동삼동,910,23.7,21.1,2.6,89.4,98.8,4.7,7.5,71.5,1
3837,20240714,부산광역시,영도구,봉래동,159,24.4,21.9,2.5,82.6,96.7,5.0,8.2,54.9,1
3838,20240714,부산광역시,중구,부평동,159,24.4,21.9,2.5,82.6,96.7,5.0,8.2,54.9,1
3839,20240714,부산광역시,해운대구,반여동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,1
3840,20240714,부산광역시,해운대구,우동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,3
3841,20240714,부산광역시,해운대구,재송동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,1
3842,20240714,부산광역시,해운대구,좌동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,1
3843,20240714,부산광역시,해운대구,중동,937,25.7,21.7,4.0,84.5,99.9,3.1,5.8,55.5,2
3844,20240715,부산광역시,강서구,강동동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3845,20240715,부산광역시,강서구,대저1동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,2
3846,20240715,부산광역시,강서구,명지동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3847,20240715,부산광역시,강서구,봉림동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3848,20240715,부산광역시,강서구,송정동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3849,20240715,부산광역시,강서구,지사동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3850,20240715,부산광역시,금정구,구서동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,1
3851,20240715,부산광역시,금정구,두구동,939,25.5,21.9,3.6,74.7,90.0,2.7,6.7,1.0,1
3852,20240715,부산광역시,금정구,오륜동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,1
3853,20240715,부산광역시,금정구,장전동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,1
3854,20240715,부산광역시,기장군,정관읍,923,23.6,21.3,2.3,92.7,100.0,2.4,5.4,5.0,1
3855,20240715,부산광역시,남구,대연동,942,26.9,21.3,5.6,79.6,100.0,4.3,8.1,5.0,2
3856,20240715,부산광역시,남구,용호동,942,26.9,21.3,5.6,79.6,100.0,4.3,8.1,5.0,1
3857,20240715,부산광역시,남구,우암동,942,26.9,21.3,5.6,79.6,100.0,4.3,8.1,5.0,1
3858,20240715,부산광역시,동구,초량동,159,27.3,22.0,5.3,73.5,96.8,4.0,7.9,4.5,2
3859,20240715,부산광역시,동래구,복천동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,1
3860,20240715,부산광역시,동래구,안락동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,1
3861,20240715,부산광역시,동래구,온천동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,3
3862,20240715,부산광역시,부산진구,가야동,938,26.7,21.8,4.9,75.2,96.8,3.4,5.4,2.5,1
3863,20240715,부산광역시,부산진구,개금동,938,26.7,21.8,4.9,75.2,96.8,3.4,5.4,2.5,1
3864,20240715,부산광역시,부산진구,부암동,938,26.7,21.8,4.9,75.2,96.8,3.4,5.4,2.5,1
3865,20240715,부산광역시,부산진구,부전동,938,26.7,21.8,4.9,75.2,96.8,3.4,5.4,2.5,1
3866,20240715,부산광역시,부산진구,양정동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,1
3867,20240715,부산광역시,북구,구포동,941,28.4,22.4,6.0,71.3,94.6,3.3,7.3,2.0,1
3868,20240715,부산광역시,북구,금곡동,941,28.4,22.4,6.0,71.3,94.6,3.3,7.3,2.0,1
3869,20240715,부산광역시,북구,화명동,941,28.4,22.4,6.0,71.3,94.6,3.3,7.3,2.0,1
3870,20240715,부산광역시,사상구,괘법동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3871,20240715,부산광역시,사상구,덕포동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3872,20240715,부산광역시,사상구,모라동,904,28.3,22.4,5.9,71.4,98.0,4.2,7.3,1.5,1
3873,20240715,부산광역시,사하구,괴정동,950,27.2,22.0,5.2,72.8,96.0,5.6,9.3,2.5,1
3874,20240715,부산광역시,사하구,신평동,950,27.2,22.0,5.2,72.8,96.0,5.6,9.3,2.5,1
3875,20240715,부산광역시,사하구,장림동,950,27.2,22.0,5.2,72.8,96.0,5.6,9.3,2.5,1
3876,20240715,부산광역시,사하구,하단동,950,27.2,22.0,5.2,72.8,96.0,5.6,9.3,2.5,1
3877,20240715,부산광역시,수영구,광안동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3878,20240715,부산광역시,수영구,남천동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3879,20240715,부산광역시,수영구,망미동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,2
3880,20240715,부산광역시,수영구,민락동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3881,20240715,부산광역시,연제구,거제동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,2
3882,20240715,부산광역시,연제구,연산동,940,25.8,21.6,4.2,79.8,97.1,2.2,5.5,2.0,3
3883,20240715,부산광역시,영도구,대평동,159,27.3,22.0,5.3,73.5,96.8,4.0,7.9,4.5,1
3884,20240715,부산광역시,영도구,영선동,159,27.3,22.0,5.3,73.5,96.8,4.0,7.9,4.5,1
3885,20240715,부산광역시,중구,보수동,159,27.3,22.0,5.3,73.5,96.8,4.0,7.9,4.5,1
3886,20240715,부산광역시,중구,중앙동,159,27.3,22.0,5.3,73.5,96.8,4.0,7.9,4.5,1
3887,20240715,부산광역시,해운대구,반여동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3888,20240715,부산광역시,해운대구,재송동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,2
3889,20240715,부산광역시,해운대구,좌동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3890,20240715,부산광역시,해운대구,중동,937,28.0,21.8,6.2,78.7,99.9,3.3,7.2,3.0,1
3891,20240716,부산광역시,강서구,대저1동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,1
3892,20240716,부산광역시,강서구,명지동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,1
3893,20240716,부산광역시,강서구,지사동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,1
3894,20240716,부산광역시,금정구,구서동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3895,20240716,부산광역시,금정구,금성동,941,26.0,23.0,3.0,85.4,95.4,3.0,4.4,28.0,1
3896,20240716,부산광역시,금정구,남산동,939,26.1,22.6,3.5,77.2,90.1,3.0,7.6,12.0,1
3897,20240716,부산광역시,금정구,부곡동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3898,20240716,부산광역시,금정구,선동,939,26.1,22.6,3.5,77.2,90.1,3.0,7.6,12.0,1
3899,20240716,부산광역시,금정구,장전동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3900,20240716,부산광역시,기장군,기장읍,923,24.5,21.5,3.0,92.7,100.0,3.1,6.9,16.5,1
3901,20240716,부산광역시,기장군,정관읍,923,24.5,21.5,3.0,92.7,100.0,3.1,6.9,16.5,2
3902,20240716,부산광역시,기장군,철마면,939,26.1,22.6,3.5,77.2,90.1,3.0,7.6,12.0,2
3903,20240716,부산광역시,남구,감만동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,1
3904,20240716,부산광역시,남구,대연동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,3
3905,20240716,부산광역시,남구,문현동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,1
3906,20240716,부산광역시,남구,용당동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,1
3907,20240716,부산광역시,남구,우암동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,1
3908,20240716,부산광역시,동구,범일동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,1
3909,20240716,부산광역시,동구,수정동,159,24.1,22.5,1.6,90.2,97.0,9.0,13.5,43.7,1
3910,20240716,부산광역시,동구,초량동,159,24.1,22.5,1.6,90.2,97.0,9.0,13.5,43.7,1
3911,20240716,부산광역시,동래구,명륜동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3912,20240716,부산광역시,동래구,명장동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3913,20240716,부산광역시,동래구,사직동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3914,20240716,부산광역시,동래구,수안동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,2
3915,20240716,부산광역시,동래구,안락동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3916,20240716,부산광역시,동래구,온천동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,2
3917,20240716,부산광역시,부산진구,가야동,938,24.2,22.3,1.9,90.8,97.0,3.2,7.2,34.5,1
3918,20240716,부산광역시,부산진구,범천동,942,24.0,21.9,2.1,92.9,99.1,3.0,6.8,47.0,1
3919,20240716,부산광역시,부산진구,부전동,938,24.2,22.3,1.9,90.8,97.0,3.2,7.2,34.5,1
3920,20240716,부산광역시,부산진구,양정동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,1
3921,20240716,부산광역시,북구,덕천동,941,26.0,23.0,3.0,85.4,95.4,3.0,4.4,28.0,1
3922,20240716,부산광역시,북구,만덕동,941,26.0,23.0,3.0,85.4,95.4,3.0,4.4,28.0,1
3923,20240716,부산광역시,사상구,감전동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,2
3924,20240716,부산광역시,사상구,모라동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,1
3925,20240716,부산광역시,사상구,엄궁동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,1
3926,20240716,부산광역시,사상구,학장동,904,25.7,23.0,2.7,87.7,98.4,4.0,6.2,42.5,2
3927,20240716,부산광역시,사하구,괴정동,950,24.4,22.2,2.2,95.3,99.9,5.3,7.4,43.0,1
3928,20240716,부산광역시,사하구,다대동,950,24.4,22.2,2.2,95.3,99.9,5.3,7.4,43.0,1
3929,20240716,부산광역시,사하구,신평동,950,24.4,22.2,2.2,95.3,99.9,5.3,7.4,43.0,2
3930,20240716,부산광역시,사하구,장림동,950,24.4,22.2,2.2,95.3,99.9,5.3,7.4,43.0,1
3931,20240716,부산광역시,사하구,하단동,950,24.4,22.2,2.2,95.3,99.9,5.3,7.4,43.0,3
3932,20240716,부산광역시,서구,남부민동,159,24.1,22.5,1.6,90.2,97.0,9.0,13.5,43.7,2
3933,20240716,부산광역시,서구,동대신동,159,24.1,22.5,1.6,90.2,97.0,9.0,13.5,43.7,1
3934,20240716,부산광역시,수영구,광안동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,2
3935,20240716,부산광역시,연제구,거제동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,2
3936,20240716,부산광역시,연제구,연산동,940,25.1,22.2,2.9,88.5,97.7,2.5,5.7,26.5,2
3937,20240716,부산광역시,영도구,동삼동,910,24.3,21.5,2.8,92.0,99.0,4.8,7.2,42.5,2
3938,20240716,부산광역시,영도구,청학동,159,24.1,22.5,1.6,90.2,97.0,9.0,13.5,43.7,1
3939,20240716,부산광역시,해운대구,반송동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,2
3940,20240716,부산광역시,해운대구,반여동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,1
3941,20240716,부산광역시,해운대구,송정동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,1
3942,20240716,부산광역시,해운대구,우동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,1
3943,20240716,부산광역시,해운대구,재송동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,1
3944,20240716,부산광역시,해운대구,좌동,937,24.7,22.1,2.6,87.2,99.9,4.6,8.0,39.5,1
3945,20240717,부산광역시,강서구,강동동,904,30.0,23.9,6.1,77.0,98.0,6.8,9.9,0.0,1
3946,20240717,부산광역시,강서구,대저2동,904,30.0,23.9,6.1,77.0,98.0,6.8,9.9,0.0,1
3947,20240717,부산광역시,강서구,명지동,904,30.0,23.9,6.1,77.0,98.0,6.8,9.9,0.0,1
3948,20240717,부산광역시,강서구,송정동,937,30.9,23.7,7.2,72.4,98.4,4.2,7.9,0.0,1
3949,20240717,부산광역시,금정구,구서동,940,30.6,23.6,7.0,66.2,97.4,3.2,8.8,0.0,2
3950,20240717,부산광역시,금정구,부곡동,940,30.6,23.6,7.0,66.2,97.4,3.2,8.8,0.0,1
3951,20240717,부산광역시,금정구,장전동,940,30.6,23.6,7.0,66.2,97.4,3.2,8.8,0.0,2
3952,20240717,부산광역시,기장군,기장읍,923,28.9,23.4,5.5,82.5,99.3,2.8,6.9,0.0,1
3953,20240717,부산광역시,기장군,정관읍,923,28.9,23.4,5.5,82.5,99.3,2.8,6.9,0.0,1
3954,20240717,부산광역시,남구,대연동,942,28.7,22.8,5.9,77.6,100.0,5.9,11.5,0.0,1
3955,20240717,부산광역시,남구,문현동,942,28.7,22.8,5.9,77.6,100.0,5.9,11.5,0.0,1
